50325,1067,104,1668.17
50326,1055,102,2983.64
50327,1074,104,1622.91
50328,1126,104,-599.2
50329,1035,103,2337.72
50330,1116,105,-723.05
50331,1183,103,503
50332,1023,104,2147.31
50333,1082,105,1505.28
50334,1182,103,-1207.77
50335,1139,105,-193.37
50336,1077,101,2331.13
50337,1183,103,1693.04
50338,1180,101,1369.65
50339,1093,105,789.4
50340,1032,101,2933.1
50341,1036,102,-434.69
50342,1127,104,-1381.72
50343,1142,101,1075.25
50344,1120,103,2116.48
50345,1142,101,-916.03
50346,1023,104,-1204.13
50347,1102,102,2998.18
50348,1185,103,653.99
50349,1106,104,1961.24
50350,1148,105,-1168.12
50351,1082,105,1390.52
50352,1116,105,596.25
50353,1133,101,50.32
50354,1200,103,980.87
50355,1151,103,-681.17
50356,1034,103,446.78
50357,1015,104,2241.26
50358,1133,101,-811.43
50359,1043,103,-771.15
50360,1182,103,-485.38
50361,1133,101,2527.17
50362,1021,103,-372.28
50363,1163,104,2803.58
50364,1071,102,-936.73
50365,1078,105,1264.93
50366,1024,104,761.58
50367,1044,105,1163.14
50368,1149,102,-806.13
50369,1169,101,1310.16
50370,1155,105,19.29
50371,1145,103,-1314.63
50372,1008,102,-1134.5
50373,1165,102,1969.6
50374,1068,105,1430.08
50375,1197,104,1074.62
50376,1159,103,1375.46
50377,1128,104,2500.49
50378,1140,103,-196.48
50379,1078,105,673.25
50380,1176,101,327.42
50381,1117,101,-1171.62
50382,1016,101,-788.64
50383,1107,105,679.13
50384,1053,105,30.87
50385,1037,104,-93.38
50386,1184,104,-63.08
50387,1089,105,2889.18
50388,1034,103,1922.99
50389,1132,101,1027.43
50390,1082,105,-412.18
50391,1032,101,-296.38
50392,1064,101,-866.05
50393,1013,103,-194.05
50394,1099,103,2388.74
50395,1108,102,-382.78
50396,1041,102,2160.65
50397,1148,105,1745.08
50398,1049,104,1934.05
50399,1128,104,2981.86
50400,1120,103,744.42
50401,1079,104,738.17
50402,1024,104,2753.55
50403,1130,102,557.54
50404,1062,101,-531.85
50405,1091,102,-1281.04
50406,1073,101,727.02
50407,1168,101,1526.34
50408,1074,104,915.11
50409,1028,105,439.17
50410,1068,105,1773.79
50411,1196,101,314.64
50412,1012,101,302.62
50413,1146,102,1028.18
50414,1093,105,989.5
50415,1019,101,238.57
50416,1116,105,1939.82
50417,1072,102,2213.9
50418,1160,103,1561.79
50419,1031,105,-921.01
50420,1025,102,272.57
50421,1087,103,1010.24
50422,1094,101,1897.34
50423,1051,102,1211.08
50424,1103,104,750.35
50425,1012,101,-1324.89
50426,1183,103,-1.32
50427,1122,105,837
50428,1039,104,1228.17
50429,1132,101,-870.99
50430,1157,102,-66.61
50431,1101,105,2957.77
50432,1190,101,2291.71
50433,1152,101,13.68
50434,1131,103,895.53
50435,1182,103,1033.16
50436,1122,105,2170.87
50437,1095,103,-9.42
50438,1029,101,2909.54
50439,1150,102,-115.45
50440,1186,101,2424.45
50441,1162,101,-1380.09
50442,1122,105,-305.11
50443,1168,101,2023.07
50444,1199,103,1103.13
50445,1059,103,1746.3
50446,1150,102,662.02
50447,1135,103,1330.61
50448,1159,103,1985.73
50449,1098,105,-835.01
50450,1175,103,-410.12
50451,1147,102,2766.92
50452,1029,101,-641.47
50453,1113,104,-88.38
50454,1039,104,358.32
50455,1053,105,346.7
50456,1199,103,1251.65
50457,1121,104,2427.68
50458,1189,103,1773.31
50459,1181,104,-878.63
50460,1054,101,1023.99
50461,1170,102,652.67
50462,1097,104,-88.11
50463,1045,104,568.49
50464,1137,105,40.47
50465,1091,102,1541.41
50466,1185,103,1563.36
50467,1178,104,-310.37
50468,1124,104,-634.81
50469,1064,101,-244.47
50470,1077,101,-488.1
50471,1077,101,1970.28
50472,1181,104,-567.25
50473,1181,104,700.51
50474,1123,105,69.61
50475,1185,103,-269.44
50476,1032,101,1080.65
50477,1140,103,208.62
50478,1102,102,2182.7
50479,1198,103,2120.77
50480,1075,103,-1310.7
50481,1183,103,-1144.37
50482,1114,102,1451.87
50483,1192,105,655.86
50484,1052,102,2225.78
50485,1070,101,2698.61
50486,1179,103,-277.7
50487,1028,105,1270.55
50488,1151,103,-423.23
50489,1013,103,1514.25
50490,1136,101,-484.48
50491,1060,101,-1263.79
50492,1106,104,-13.68
50493,1121,104,-1047.55
50494,1198,103,-881.4
50495,1141,101,2900.6
50496,1041,102,331.08
50497,1122,105,648.52
50498,1052,102,1901.6
50499,1074,104,-54.75
50500,1166,103,-1233.77
